Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,CITY AMSTERDAM P&RB EV 2,201 Locust Ave Park and Recreation Building,,Amsterdam,NY,12010,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.948490,-74.179000,03/22/2022,188177,2022-03-22 00:31:22,,,,04/30/2021,J1772
ELEC,Heritage Park - Heritage Trust,633 Mount Sinai-Coram Rd,,Mt. Sinai,NY,11766,,866-816-7584,E,,Public,24 hours daily,,,4,,,EV Connect,http://evconnect.com/,GPS,40.935053,-73.011471,11/09/2020,123126,2021-03-11 23:22:17,P,,,04/01/2019,J1772
ELEC,RPI 1 SERVICE S1,110 8th St,,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.729185,-73.679038,03/22/2022,121219,2022-03-22 00:31:22,,,,04/05/2019,J1772
ELEC,Cosimo's on Union - Tesla Supercharger,1217 NY-300,,Newburgh,NY,12550,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,6,,Tesla,https://www.tesla.com/supercharger,200-9,41.499616,-74.071324,10/11/2021,122261,2021-11-04 18:37:47,P,,,03/01/2019,TESLA
ELEC,MARKET 32 EV BARNEY RD EV4,1 S Barney Rd,,Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.845312,-73.807884,03/22/2022,156641,2022-03-22 00:31:22,,,,05/23/2020,J1772
ELEC,4 W 93rd St,4 W 93rd St,,New York,NY,10025,,888-356-8911,E,,Public,24 hours daily,,,2,,,FLO,https://flo.ca/,GPS,40.789958,-73.966488,03/22/2022,192949,2022-03-22 01:47:29,,,,07/17/2021,J1772
ELEC,Tringalis Auto Services,1138 Hertel Ave,,Buffalo,NY,14216,,866-816-7584,E,,Public - Credit card at all times,"24 hours daily; also accepts PayPal, Apple Pay",A D M V,,1,,,EV Connect,http://evconnect.com/,200-9,42.948063,-78.866129,02/15/2021,184034,2021-08-04 00:01:52,P,,,01/08/2020,J1772
ELEC,Lake Mohonk,1000 Mountain Rest Road,These charging stations are available to guests with additional property access. Please see Valet or Guest Services for more information at 845-245-1000.  Pricing is set through guest services.,New Paltz,NY,12561,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,4,,,SemaCharge Network,https://semaconnect.com/,GPS,41.769288,-74.157100,03/22/2022,148083,2022-03-22 00:22:04,,,,09/18/2015,J1772
ELEC,854ELLICOTT 134 HIGH ST 7,134 High Street,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.901386,-78.863949,03/22/2022,181847,2022-03-22 00:31:22,,,,01/27/2021,J1772
ELEC,OLYMPIC SPORTS  SPORTS 5,Bob Run Rd,,Lake Placid,NY,12946,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.220483,-73.923765,03/22/2022,182114,2022-03-22 00:31:22,,,,01/27/2021,J1772
ELEC,854ELLICOTT 854 ELLICOTT 8,854 Ellicott St,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.901641,-78.867271,03/22/2022,162228,2022-03-22 00:31:22,,,,06/12/2020,J1772
ELEC,WATERVLIET PARK 2,28 Selke Dr,,Watervliet,NY,12189,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.729729,-73.698588,03/22/2022,202125,2022-03-22 00:31:22,,,,12/08/2021,J1772
ELEC,Icon Parking OMNI - Tesla Destination,143-159 W 68th St,,New York,NY,10023,,212-874-9664  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.775545,-73.981800,11/03/2020,115015,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,SUNY NEW PALTZ ROUTE 32 (2),Campus Transportation Hub,,New Paltz,NY,12561,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.739405,-74.079828,03/22/2022,174042,2022-03-22 00:31:22,,,,01/27/2021,J1772
ELEC,MARKET 32 EV BARNEY RD EV2,1 S Barney Rd,,Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.845306,-73.807870,03/22/2022,175726,2022-03-22 00:31:22,,,,01/27/2021,J1772
ELEC,Troutbeck - Tesla Destination,515 Leedsville Rd,,Amenia,NY,12501,,845-789-1555  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.855019,-73.515167,11/03/2020,114879,2021-03-11 23:22:17,P,,,11/01/2018,TESLA
ELEC,Cabela's Crossing - Tesla Supercharger,2013 Walden Avenue,,Cheektowaga,NY,14225,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,42.907291,-78.762217,10/11/2021,153790,2021-11-04 18:37:47,P,,,02/14/2020,TESLA
ELEC,SHELDON SUFFERN ORANGE AV APT 1,128 Orange Ave,,Suffern,NY,10901,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.115119,-74.153700,03/22/2022,174018,2022-03-22 00:31:22,,,,01/27/2021,J1772
ELEC,Maguire Family of Dealerships,370 Elmira Rd,,Ithaca,NY,14850,,877-848-7174,E,,Public,24 hours daily,,,1,2,,Non-Networked,,GPS,42.422535,-76.518884,06/09/2020,157971,2021-03-11 23:22:17,P,,,05/15/2020,J1772 J1772COMBO
ELEC,SARATOGA CASINO STATION 4,342 Jefferson Street,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.062278,-73.775976,03/22/2022,190794,2022-03-22 00:31:22,,,,06/08/2021,J1772
ELEC,BURNS MGT OXFORD 1,6211 Johnston Rd,,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.684760,-73.868251,03/22/2022,162126,2022-03-22 00:31:22,,,,06/12/2020,J1772
ELEC,Icon Parking Sutton 53 - Tesla Destination,417 E 53rd St,,New York,NY,10022,,212-644-6312  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.755371,-73.963368,11/03/2020,115128,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,1285 MAIN 1285 MAIN (1),1285 Main St,,Buffalo,NY,14209,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.908237,-78.866359,03/22/2022,154372,2022-03-22 00:31:22,,,,03/07/2020,J1772
ELEC,SunPower by New York State Solar Farm - Tesla Destination,1938 Route 44/55,,Modena,NY,12548,,845-255-0610  877-798-3752,E,,Public,24 hours daily,,,5,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.667875,-74.105849,11/03/2020,114978,2021-03-11 23:22:17,P,,,06/01/2016,TESLA
ELEC,INN SQ INN SQ GW 4,100 Clinton Ave S,,Rochester,NY,14604,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.155268,-77.605377,03/22/2022,204920,2022-03-22 00:31:22,,,,01/15/2022,J1772
ELEC,STOHL STOHL6,3860 California Rd,,Orchard Park,NY,14127,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.779497,-78.781127,03/22/2022,163646,2022-03-22 00:31:22,,,,06/26/2020,J1772
ELEC,Robert Moses State Park,1 Burma Rd,,Bay Shore,NY,11706,,866-816-7584,E,,Public,24 hours daily,,,1,,,EV Connect,http://evconnect.com/,GPS,40.628685,-73.232953,04/08/2020,123258,2021-03-11 23:22:17,P,,,04/01/2019,J1772
ELEC,BORO PARK BORO CHARGE 2,4915 10th Ave,,Borough Park,NY,11219,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.638594,-73.998676,03/22/2022,206918,2022-03-22 00:31:22,,,,02/23/2022,J1772
ELEC,WATERVLIET DOME 1,1300 2nd Ave,,Watervliet,NY,12189,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.723997,-73.702610,03/22/2022,195969,2022-03-22 00:31:22,,,,09/16/2021,J1772
ELEC,1255 LOFTS 1 STATION,1255 University Ave,,Rochester,NY,14607,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.150715,-77.568790,03/22/2022,212036,2022-03-22 00:31:22,,,,03/19/2022,J1772
ELEC,KINGSTON TR GALLO PARK,95 Dock St TR Gallo Waterfront Park,,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.917631,-73.983671,03/22/2022,162262,2022-03-22 00:31:22,,,,06/12/2020,J1772
ELEC,518 EYES LLC STATION 2,9 Gleason Rd,,Schenectady,NY,12302,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.890084,-73.924167,03/22/2022,191764,2022-03-22 00:31:22,,,,07/03/2021,J1772
ELEC,ERIE COUNTY ISLEVIEW,800 Niagara St,,Tonawanda,NY,14150,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.010323,-78.907524,03/22/2022,164077,2022-03-22 00:31:22,,,,07/09/2020,J1772
ELEC,Icon Parking 524 East 73rd - Tesla Destination,524 E 73rd St,,New York,NY,10021,,212-452-1324  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.766741,-73.951930,11/03/2020,115149,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,HASLETT PARK STATION 01,35 Main St,,Fort Plain,NY,13339,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.931182,-74.622160,03/22/2022,162256,2022-03-22 00:31:22,,,,06/12/2020,J1772
ELEC,Lexington-Grove West Garage,100 Main St,,White Plains,NY,10601,,914-422-1232,E,,Public,24 hours daily,,,2,,,Non-Networked,,200-9,41.031464,-73.769946,09/03/2020,165161,2021-03-11 23:22:17,SG,,,08/11/2020,J1772
ELEC,286WAE 49 SHERIDAN AVE,49 Sheridan Ave,,Albany,NY,12210,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.654077,-73.752634,03/22/2022,185189,2022-03-22 00:31:22,,,,02/19/2021,J1772
ELEC,U OF R HOSP SEC D BLUE,110 Crittenden Blvd,,Rochester,NY,14620,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.123421,-77.622592,03/22/2022,149920,2022-03-22 00:31:22,,,,12/12/2019,J1772
ELEC,Icon Parking 30 W 63rd St - Tesla Destination,30 W 63rd St,,New York,NY,10023,,212-586-1660  877-798-3752,E,,Public,24 hours daily; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.770769,-73.981573,11/03/2020,115081,2021-03-11 23:22:17,P,,,11/01/2016,TESLA
ELEC,COLLEGIAN HOTEL COLLEGIAN 2:3,1030 E Genesee St,,Syracuse,NY,13210,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.046270,-76.135200,03/22/2022,191389,2022-03-22 00:31:22,,,,06/23/2021,J1772
ELEC,TOWN GLENVILLE TOWN HALL EV1,Glenville Municipal Center 18 Glenridge Rd,,Glenville,NY,12302,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.868010,-73.928278,03/22/2022,175725,2022-03-22 00:31:22,,,,01/27/2021,J1772
ELEC,Red Coach Inn - Tesla Destination,2 Buffalo Ave,,Niagara Falls,NY,14303,,716-282-1459  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,43.084562,-79.063781,11/03/2020,115199,2021-03-11 23:22:17,P,,,12/15/2016,TESLA
ELEC,Price Chopper - Tesla Supercharger,1930 Saranac Ave,,Lake Placid,NY,12946,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,44.294989,-74.010892,10/11/2021,164170,2021-11-04 18:37:47,P,,,07/10/2020,TESLA
ELEC,NATIONAL GRID CHADWICK MARINA,30 Central Ave,,Dunkirk,NY,14048,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.487682,-79.335875,03/22/2022,162234,2022-03-22 00:31:22,,,,06/12/2020,J1772
ELEC,ABM Parking 13 East 54th Street LLC - Tesla Destination,13-17 E 54th St,,New York,NY,10022,,212-308-3770  877-798-3752,E,,Public,24 hours daily; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.761051,-73.974877,11/03/2020,115010,2021-03-11 23:22:17,P,,,03/01/2017,TESLA
ELEC,CDPHP - Patroon Creek Blvd,500 Patroon Creek Blvd,,Albany,NY,12206,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,4,,,SemaCharge Network,https://semaconnect.com/,GPS,42.684834,-73.804965,03/22/2022,195573,2022-03-22 00:22:04,,,,09/08/2021,J1772
ELEC,HUDSON PRESERVE BLDG 19 #12,1901 Beryl Way,,Watervliet,NY,12189,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.732530,-73.726930,03/22/2022,143244,2022-03-22 00:31:22,,,,08/15/2019,J1772
ELEC,TOWN SAND LAKE SAND LAKE,8428 Miller Hill Rd,,Averill Park,NY,12018,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.638393,-73.541670,03/22/2022,149114,2022-03-22 00:31:22,,,,11/13/2019,J1772
ELEC,KEELER STATION 01,1111 Troy-Schenectady Road,,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.766981,-73.814216,03/22/2022,162444,2022-03-22 00:31:22,,,,06/12/2020,J1772
ELEC,ATRIUM EVCHARGE PRC-EV4,634 Plank Rd,,Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.866693,-73.778011,03/22/2022,174927,2022-03-22 00:31:22,,,,01/27/2021,J1772
ELEC,BURNS MGT EXCELSIOR 3,2125 Whistler Ct,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.093548,-73.755140,03/22/2022,120973,2022-03-22 00:31:22,,,,03/27/2019,J1772
ELEC,West Jefferson Street,358 W Jefferson St,,Syracuse,NY,13202,,866-816-7584,E,,Public,24 hours daily,,,1,,,EV Connect,http://evconnect.com/,GPS,43.047384,-76.158146,04/08/2020,123104,2021-03-11 23:22:17,P,,,04/01/2019,J1772
ELEC,BURNS MGT EMPIRE RUN 2,130 Excelsior Ave,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.089855,-73.767276,03/22/2022,193184,2022-03-22 00:31:22,,,,07/27/2021,J1772
ELEC,600 RIVER ROAD 600 RIVER 92107,600 River Rd,,North Tonawanda,NY,14120,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.035553,-78.887120,03/22/2022,174929,2022-03-22 00:31:22,,,,01/27/2021,J1772
ELEC,SIENA COLLEGE SIENAHALL EVSE2,Chapel Rd,,Albany,NY,12211,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.718600,-73.753800,03/22/2022,193843,2022-03-22 00:31:22,,,,08/13/2021,J1772
ELEC,Tivoli Village Office,86 Broadway,,Tivoli,NY,12583,,866-816-7584,E,,Public,24 hours daily,,,1,,,EV Connect,http://evconnect.com/,GPS,42.058922,-73.911492,04/08/2020,123138,2021-03-11 23:22:17,LG,,,04/01/2019,J1772
ELEC,The Spur - Tesla Destination,280 Elm Street,,Southampton,NY,11968,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.895390,-72.388254,11/03/2020,169200,2021-03-11 23:22:17,P,,,11/03/2020,J1772 TESLA
ELEC,Gregoris Motors,555 W Merrick Rd,,Valley Stream,NY,11580,,516-825-8700,E,,Public - Call ahead,Dealership business hours,,,1,,,Non-Networked,,200-9,40.670497,-73.717206,06/09/2020,44201,2021-03-11 23:22:17,P,,,11/30/2011,J1772
ELEC,ADAMS STATION 101 DERZEE CT,101 Derzee Ct,,Delmar,NY,12054,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.606556,-73.849920,03/22/2022,165393,2022-03-22 00:31:22,,,,08/22/2020,J1772
ELEC,831 3rd Ave,831 3rd Ave,,Brooklyn,NY,11232,,888-356-8911,E,,Public,24 hours daily,,,6,,,FLO,https://flo.ca/,GPS,40.656766,-74.004802,03/22/2022,199508,2022-03-22 01:47:29,,,,10/30/2021,J1772
ELEC,ESF STATION 6,1 Forestry Dr Campus Drive,,Syracuse,NY,13210,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.034876,-76.134035,03/22/2022,207790,2022-03-22 00:31:22,,,,03/09/2022,J1772
ELEC,ULSTER COUNTY COURTHOUSE 2,28-40 Crown St,,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.932871,-74.020585,03/22/2022,147634,2022-03-22 00:31:22,,,,11/09/2019,J1772
ELEC,Huttig Nissan,4670 State Route 9,,Plattsburgh,NY,12901,,518-561-1210,E,,Public - Call ahead,Dealership business hours,,,1,,,Non-Networked,,200-9,44.667361,-73.444894,06/09/2020,44182,2021-03-11 23:22:17,P,,,11/30/2011,J1772
ELEC,GARDEN CHARGERS JOVIA ASD 1,1000 Corporate Dr,,Westbury,NY,11590,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.740059,-73.601087,03/22/2022,174507,2022-03-22 00:31:22,,,,01/27/2021,J1772
ELEC,OLD TOWN HALL CAROLINE,21-23 Midline Rd,,Slaterville Springs,NY,14881,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.394245,-76.350490,03/22/2022,162319,2022-03-22 00:31:22,,,,06/12/2020,J1772
ELEC,Nissan of Bay Shore,1521 Sunrise Hwy,,Bay Shore,NY,11706,,631-230-5860,E,,Public - Call ahead,Dealership business hours,,,1,,,Non-Networked,,GPS,40.735644,-73.250949,06/09/2020,149478,2021-03-11 23:22:17,P,,,05/01/2019,J1772
ELEC,ULSTER COUNTY HEALTH DEPT 3,239 Golden Hill Dr,,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.917121,-74.019023,03/22/2022,162170,2022-03-22 00:31:22,,,,06/12/2020,J1772
ELEC,City of Yonkers,40 S Broadway,,Yonkers,NY,10701,,866-816-7584,E,,Public,24 hours daily,,,3,,,EV Connect,http://evconnect.com/,200-9,40.932276,-73.897606,04/08/2020,94870,2021-03-11 23:22:17,LG,,,04/06/2017,J1772
ELEC,HARMONY MILLS 1 FALLSVIEW 1.4,100 N Mohawk St,,Cohoes,NY,12047,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.781666,-73.705376,03/22/2022,174729,2022-03-22 00:31:22,,,,01/27/2021,J1772
ELEC,Continuum - Tesla Destination,55 Bank St,,White Plains,NY,10606,,914-368-9151  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,8,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.029402,-73.774815,11/03/2020,115248,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,518 EYES LLC STATION 1,9 Gleason Rd,,Schenectady,NY,12302,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.890105,-73.924249,03/22/2022,191763,2022-03-22 00:31:22,,,,07/03/2021,J1772
ELEC,STRONG MUSEUM STRONG L1 #2,1 Manhattan Square Dr,,Rochester,NY,14607,,888-758-4389,E,,Public,Mon 8:00am - 5:00pm; Tue 8:00am - 5:00pm; Wed 8:00am - 5:00pm; Thu 8:00am - 5:00pm; Fri 8:00am - 8:00pm; Sat 8:00am - 8:00pm; Sun 8:00am - 5:00pm,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.152099,-77.600934,03/22/2022,174553,2022-03-22 00:31:22,,,,01/27/2021,J1772
ELEC,Saratoga,106 Maple Avenue,,Saratoga,NY,12866,,855-900-7584,E,,Public,24 hours daily,,,,4,,Greenlots,http://greenlots.com/,GPS,43.086092,-73.781222,03/22/2022,200684,2022-03-22 01:30:07,,,,11/06/2021,CHADEMO J1772COMBO
ELEC,iPark NYC 88th Street Garage - Tesla Destination,101 W 88th St,,New York,NY,10024,,212-874-8442  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.787976,-73.971145,11/03/2020,114993,2021-03-11 23:22:17,P,,,05/01/2016,J1772 TESLA
ELEC,ULSTER COUNTY SUNY ULSTER,491 Cottekill Rd,,Stone Ridge,NY,12484,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.851332,-74.130956,03/22/2022,123389,2022-03-22 00:31:22,,,,05/29/2019,J1772
ELEC,BMW FREEPORT STATION 01,100 Cleveland Ave,,Freeport,NY,11520,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.654208,-73.569134,03/22/2022,162449,2022-03-22 00:31:22,,,,06/12/2020,J1772
ELEC,TOWN OF BABYLON TANNER PARK 1,Tanner Park,,Amityville,NY,11701,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.656891,-73.396250,03/22/2022,162280,2022-03-22 00:31:22,,,,06/12/2020,J1772
ELEC,ADKHOSPITALITY HAMPTON INN 1.2,2133 U.S. 9,,Lake George,NY,12845,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.409214,-73.712700,03/22/2022,185360,2022-03-22 00:31:22,,,,02/25/2021,J1772
ELEC,Dimension Fabricators,2000 7th St,,Scotia,NY,12302,,866-816-7584,E,,Public - Credit card at all times,24 hours daily; Also accepts Paypal,A D M V,,4,,,EV Connect,http://evconnect.com/,200-9,42.844741,-73.994662,10/09/2020,166331,2021-03-11 23:22:17,P,,,05/12/2020,J1772
ELEC,PRIMA LOFTS LL ALB LOFTS 1.2,1373 Broadway,,Menands,NY,12204,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.676230,-73.733440,03/22/2022,153305,2022-03-22 00:31:22,,,,02/05/2020,J1772
ELEC,Champion Parking 74 LLC - Tesla Destination,2109  Broadway,,New York,NY,10023,,212-874-9315  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.780143,-73.982210,11/03/2020,115052,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,Schenectady County Building,388 Broadway,,Schenectady,NY,12305,,518-691-3119,E,,Public,24 hours daily,,,10,,,LIVINGSTON,https://www.solution.energy/evse/,GPS,42.808482,-73.946468,06/07/2021,189502,2022-02-10 19:42:29,P,,,02/24/2021,J1772
ELEC,MPG 100 Jay Street - Tesla Destination,100 Jay St,,Brooklyn,NY,10021,,718-855-2851  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.702004,-73.987053,11/03/2020,114917,2021-03-11 23:22:17,P,,,09/01/2017,J1772 TESLA
ELEC,GGMC Parking - 550 W 25th - Tesla Destination,550  W 25th St,,New York,NY,10001,,212-929-0443  877-798-3752,E,,Public,24 hours daily; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.749666,-74.005485,11/03/2020,115160,2021-03-11 23:22:17,P,,,01/01/2016,J1772 TESLA
ELEC,MOHAWK HARBOR01 STATION #4,200 Harborside Dr,,Schenectady,NY,12305,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.824318,-73.931979,03/22/2022,181904,2022-03-22 00:31:22,,,,01/27/2021,J1772
ELEC,Simmons Rockwell Nissan,224 Colonial Dr,,Horseheads,NY,14845,,,E,,Public - Call ahead,Dealership business hours; contact 607-398-6666 for more information,,,1,1,,Non-Networked,,GPS,42.162460,-76.867435,02/10/2022,44348,2022-02-10 19:42:29,P,,,11/30/2011,CHADEMO J1772 J1772COMBO
ELEC,NATIONAL GRID KOHLS BUFFALO,2232 Delaware Ave,,Buffalo,NY,14216,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.944740,-78.870385,03/22/2022,162206,2022-03-22 00:31:22,,,,06/12/2020,J1772
ELEC,Cortlandt Train Station,2 Memorial Dr,,Cortlandt Manor,NY,10566,,866-816-7584,E,,Public,24 hours daily,,,4,,,EV Connect,http://evconnect.com/,GPS,41.244889,-73.923330,03/30/2020,94837,2021-03-11 23:22:17,P,,,04/24/2015,J1772
ELEC,Koeppel Nissan,74-15 Northern Blvd,,Jackson Heights,NY,11372,,877-505-6334,E,,Public - Call ahead,Dealership business hours,,,2,1,,Non-Networked,,200-9,40.755072,-73.892094,06/09/2020,85969,2021-03-11 23:22:17,P,,,03/01/2017,CHADEMO J1772 J1772COMBO
ELEC,Sister of Charity Hospital - Boiler ER Lot,2157 Main St,,Buffalo,NY,14214,,866-816-7584,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,2,,,EV Connect,http://evconnect.com/,GPS,42.927796,-78.847438,01/10/2022,202628,2022-02-10 19:42:29,P,,,12/13/2021,J1772
